0.0000124719 0.0000122669 0.0000121052 0.0000119826 0.0000118956 0.0000118410 0.0000118166 0.0000118201 0.0000118497 0.0000119041 0.0000119820 0.0000120823 0.0000122041 0.0000123469 0.0000125098 0.0000126926 0.0000128948 0.0000131160 0.0000133562 
 0.0000124719 0.0000122669 0.0000121052 0.0000119826 0.0000118956 0.0000118410 0.0000118166 0.0000118201 0.0000118497 0.0000119041 0.0000119820 0.0000120823 0.0000122041 0.0000123469 0.0000125098 0.0000126926 0.0000128948 0.0000131160 0.0000133562 
 0.0000142456 0.0000140153 0.0000138339 0.0000136966 0.0000135994 0.0000135390 0.0000135127 0.0000135181 0.0000135532 0.0000136164 0.0000137063 0.0000138218 0.0000139618 0.0000141255 0.0000143124 0.0000145218 0.0000147534 0.0000150068 0.0000152817 
 0.0000180461 0.0000177622 0.0000175387 0.0000173701 0.0000172514 0.0000171788 0.0000171487 0.0000171584 0.0000172053 0.0000172876 0.0000174034 0.0000175514 0.0000177303 0.0000179392 0.0000181774 0.0000184440 0.0000187387 0.0000190610 0.0000194105 
 0.0000244160 0.0000240431 0.0000237501 0.0000235298 0.0000233758 0.0000232831 0.0000232472 0.0000232644 0.0000233315 0.0000234460 0.0000236055 0.0000238083 0.0000240528 0.0000243377 0.0000246619 0.0000250247 0.0000254252 0.0000258632 0.0000263380 
 0.0000342647 0.0000337562 0.0000333575 0.0000330587 0.0000328515 0.0000327288 0.0000326848 0.0000327145 0.0000328135 0.0000329784 0.0000332061 0.0000334941 0.0000338404 0.0000342431 0.0000347009 0.0000352126 0.0000357774 0.0000363944 0.0000370633 
 0.0000489989 0.0000482912 0.0000477372 0.0000473235 0.0000470386 0.0000468730 0.0000468185 0.0000468682 0.0000470162 0.0000472576 0.0000475882 0.0000480046 0.0000485038 0.0000490836 0.0000497418 0.0000504771 0.0000512880 0.0000521737 0.0000531334 
 0.0000707240 0.0000697279 0.0000689496 0.0000683704 0.0000679744 0.0000677484 0.0000676808 0.0000677621 0.0000679842 0.0000683400 0.0000688239 0.0000694309 0.0000701570 0.0000709989 0.0000719538 0.0000730195 0.0000741944 0.0000754771 0.0000768667 
 0.0001025456 0.0001011353 0.0001000352 0.0000992194 0.0000986658 0.0000983555 0.0000982725 0.0000984035 0.0000987368 0.0000992628 0.0000999733 0.0001008615 0.0001019218 0.0001031493 0.0001045402 0.0001060916 0.0001078010 0.0001096666 0.0001116870 
 0.0001490145 0.0001470111 0.0001454513 0.0001442987 0.0001435220 0.0001430949 0.0001429950 0.0001432031 0.0001437031 0.0001444812 0.0001455260 0.0001468278 0.0001483785 0.0001501716 0.0001522016 0.0001544643 0.0001569563 0.0001596750 0.0001626187 
 0.0002167788 0.0002139276 0.0002117119 0.0002100803 0.0002089890 0.0002084007 0.0002082838 0.0002086113 0.0002093602 0.0002105112 0.0002120481 0.0002139572 0.0002162270 0.0002188483 0.0002218135 0.0002251164 0.0002287525 0.0002327182 0.0002370111 
 0.0003155365 0.0003114741 0.0003083231 0.0003060110 0.0003044762 0.0003036660 0.0003035354 0.0003040465 0.0003051667 0.0003068687 0.0003091294 0.0003119293 0.0003152525 0.0003190858 0.0003234183 0.0003282417 0.0003335492 0.0003393361 0.0003455989 
 0.0004594244 0.0004536317 0.0004491472 0.0004458688 0.0004437092 0.0004425939 0.0004424595 0.0004432519 0.0004449251 0.0004474403 0.0004507648 0.0004548712 0.0004597366 0.0004653425 0.0004716735 0.0004787179 0.0004864663 0.0004949120 0.0005040502 
